15
14
17
21
9
9
2
7
11
5
7
8
4
18
10
4
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
1
1
1
0
0
2
2
1
4
6
8
