41
40
26
21
30
31
11
18
11
11
5
8
2
4
6
2
7
3
2
0
3
8
1
0
0
1
4
0
0
1
0
2
0
0
0
0
0
2
0
2
0
0
0
1
2
2
4
6
4
35
2
20
