Cygnus olor,Cygnus cygnus,Cygnus columbianus,Anser cygnoides,Anser fabalis,Anser albifrons,Anser erythropus,Anser anser,Anser indicus,Tadorna ferruginea,Tadorna tadorna,Nettapus coromandelianus,Aix galericulata,Mareca strepera,Mareca falcata,Mareca penelope,Anas platyrhynchos,Spatula clypeata,Anas acuta,Spatula querquedula,Sibirionetta formosa,Anas crecca,Netta rufina,Aythya ferina,Aythya nyroca,Aythya fuligula,Aythya marila,Bucephala clangula,Mergellus albellus,Mergus serrator,Mergus squamatus,Mergus merganser,Leucogeranus leucogeranus,Antigone vipio,Grus virgo,Grus grus,Grus monacha,Grus nigricollis,Grus japonensis,Gallirallus striatus,Rallus aquaticus,Amaurornis akool,Amaurornis phoenicurus,Porzana pusilla,Porzana fusca,Gallicrex cinerea,Gallinula chloropus,Fulica atra,Scolopax rusticola,Gallinago stenura,Gallinago megala,Gallinago gallinago,Limosa limosa,Limosa lapponica,Numenius minutus,Numenius phaeopus,Numenius arquata,Numenius madagascariensis,Tringa erythropus,Tringa totanus,Tringa stagnatilis,Tringa nebularia,Tringa guttifer,Tringa ochropus,Tringa glareola,Xenus cinereus,Actitis hypoleucos,Tringa brevipes,Arenaria interpres,Limnodromus semipalmatus,Calidris tenuirostris,Calidris canutus,Calidris alba,Calidris pygmeus,Calidris minuta,Calidris ruficollis,Calidris temminckii,Calidris subminuta,Calidris acuminata,Calidris alpina,Calidris ferruginea,Calidris falcinellus,Calidris pugnax,Phalaropus lobatus,Rostratula benghalensis,Hydrophasianus chirurgus,Haematopus ostralegus,Ibidorhyncha struthersii,Himantopus himantopus,Recurvirostra avosetta,Pluvialis fulva,Pluvialis squatarola,Charadrius placidus,Charadrius dubius,Charadrius alexandrinus,Charadrius mongolus,Charadrius leschenaultii,Charadrius veredus,Vanellus vanellus,Vanellus cinereus,Glareola maldivarum,Larus crassirostris,Larus canus,Larus hyperboreus,Larus schistisagus,Larus cachinnans,Ichthyaetus ichthyaetus,Chroicocephalus brunnicephalus,Chroicocephalus ridibundus,Chroicocephalus saundersi,Ichthyaetus relictus,Gelochelidon nilotica,Hydroprogne caspia,Thalasseus bergii,Sterna dougallii,Sterna sumatrana,Sterna hirundo,Sternula albifrons,Onychoprion aleuticus,Onychoprion anaethetus,Chlidonias hybrida,Chlidonias leucopterus,Tachybaptus ruficollis,Podiceps grisegena,Podiceps cristatus,Podiceps auritus,Podiceps nigricollis,Phalacrocorax carbo,Egretta garzetta,Egretta eulophotes,Egretta sacra,Ardea cinerea,Ardea purpurea,Ardea alba,Ardea intermedia,Bubulcus coromandus,Ardeola bacchus,Butorides striata,Nycticorax nycticorax,Ixobrychus minutus,Ixobrychus sinensis,Ixobrychus eurhythmus,Ixobrychus cinnamomeus,Dupetor flavicollis,Botaurus stellaris,Platalea leucorodia,Platalea minor,Pelecanus crispus,Ciconia nigra,Ciconia boyciana
0.05081132857471478,-0.019580263030048214,-0.07218827171840572,-0.10160484831496133,-0.04574897840028592,-0.06094057563136369,0,0.0033009643709768794,0,0.009752651869176263,0.3033841422107819,-0.03546945768783702,0.004584557491539344,-0.06715039471007553,-0.038491960454200835,-0.06767464640289043,-0.13571420176292662,0.016431206060337735,-0.09185886036315545,-0.11160895128633588,-0.08317001670633871,-0.09869904692063554,0.019119556537020462,-0.041146190021519105,-0.009422393487194154,-0.07145414988379399,-0.027481051372109357,-0.07373704386390632,-0.07986673824689637,-0.0037904849671411126,-0.06566763576967312,-0.03422017273194718,-0.0026431195681116573,-0.03324197763261309,0,-0.12650755277406064,-0.020908801853097285,0,-0.06214816757468101,0,-0.07436718078746263,0,-0.084772920648147,0,0,-0.09379214418414815,0.01473929905517485,-0.09295107629535647,0.021311251186281983,0,-0.0656676357696731,-0.038055946363249146,-0.09355138488118696,-0.0004121183716408928,0.18882788586224306,-0.08618378597328305,-0.07769115225097105,-0.14443702661070998,-0.03735642825663786,-0.03270107047912605,0.09943372762389352,-0.041323492045936876,-0.1669130732524333,-0.08823682524006514,0.07255170258175682,-0.10953955388173163,-0.09288312359539472,-0.06573062940296971,-0.09143968130870331,-0.07296823755964135,-0.007085929226393266,0.2207269306744533,-0.04304047785889796,0,0.05727495672266579,-0.08241925279597002,-0.15260850545685217,-0.11784944865918316,0.057313428735538,-0.061954742748560714,-0.05049626632445514,-0.08037934486521571,0.006599645583335716,-0.10905559243341312,0,0.10427048647734291,-0.19303956657439938,0,0.036492218221999106,0.009351886989395137,-0.09529025182760263,-0.06845321323370185,-0.052729739058544924,-0.12848410393010878,-0.14923852232234688,-0.16589430211810985,-0.1011085982614054,0.10989974357304966,-0.11281088558806238,-0.07792431321922821,-0.10191229145514111,-0.11370481863790972,0.044490097504964514,0,0,0,0.20812923423720492,0,-0.0548639924323742,0,-0.03778806323056126,-0.15207757293992666,-0.16996147059198605,-0.03546945768783702,0,0,-0.014637816067731731,-0.1352649869686457,0,0,-0.07317546389168218,-0.11122840612887594,-0.09445541870732095,0,-0.05991375755476008,0,-0.009279680141743617,-0.06736197417892381,-0.15854359671956492,-0.1223255093471578,0,-0.20489832862274596,-0.08007668456111645,-0.20834436831884023,-0.13024889352882793,0,-0.06543047142049234,-0.15245057166136242,-0.059143763200219586,0,0.010642135905443972,-0.10015650544151299,-0.05068387401399293,0,0.012765623791496306,-0.09908583341274331,-0.12334420256087204,-0.14033347738167573,-0.0656676357696731,-0.028310386802348517
-0.007090964518560367,-0.0267496109886359,-0.0718299603890995,-0.10872122156403727,-0.04631744935514871,-0.06036674179669436,0,0.004017082674597901,0,-0.011058081847378425,0.10353375137359169,-0.035000403146625066,0.004570755980374781,-0.06514196417239335,-0.03956992920999016,-0.09480518819024535,-0.1341268895099324,0.004640585478744697,-0.09001581231760658,-0.12136903704394852,-0.08528262861633551,-0.06363913139469858,0.019588611078232412,-0.03577087246510648,-0.008722710802501515,-0.07821431270206818,-0.027167631645952615,-0.05481887537345928,-0.021651989342339268,-0.0029345690068189262,-0.06519858122846119,-0.03261633744666886,-0.002046286117247739,0.010559591743181298,0,-0.1093617175012867,-0.01526560718649727,0,-0.03942058318828746,0,-0.07365106248384161,0,-0.07138077832007395,0,0,-0.07155638755273618,-0.05693193661258431,-0.09832978036020458,0.004280881054706327,0,-0.06519858122846119,-0.13578114625872248,-0.15620313365280433,-0.10436465444931409,-0.03664063590342741,-0.10728110192723965,-0.18288280537360557,-0.20242011732194162,-0.13014347114725489,-0.12861408988605694,-0.10108942941499471,-0.208101078809122,-0.1962841854515494,-0.17868962294499316,-0.10742288092111496,-0.1541352986737206,-0.1271860759748011,-0.06494732072786398,-0.10397266448183773,-0.10610504254447417,-0.12106497213028872,-0.05230014042292302,-0.07104638417757678,0,-0.10470642177919595,-0.0980210917145469,-0.14186106049590044,-0.12816738246472612,-0.11355665624199535,-0.19081436275714675,-0.081690577352211,-0.11166368985099548,-0.09425824609279373,-0.1082766239160316,0,0.11258237757476065,-0.24617137377895987,0,-0.10556124791045338,0.004539447217761367,-0.092054063620401,-0.13836539837941064,-0.04376762379537456,-0.13511975267416484,-0.1694448360106526,-0.17379110487647603,-0.12917203578247471,0.023026556751428635,-0.10241976549009504,-0.11684566519257214,-0.10770996605020727,-0.12295501695846023,0.027469033214179008,0,0,0,0.05783848891355809,0,-0.05689732864634706,0,-0.134926765941637,-0.17586121730491303,-0.19799014547928426,-0.004802225064789023,0,0,-0.07385729071627715,-0.17304212192102053,0,0,-0.07263211964692406,-0.15261553942411005,-0.180709001786114,0,-0.07738792764273988,0,-0.008947425477565923,-0.06631009538530257,-0.22097080169449823,-0.12736923091537747,0,-0.20652821005604444,-0.0709799112958272,-0.20479677267977053,-0.14431508995959821,0,-0.07008374831106129,-0.14189144036395215,-0.07781343837741371,0,-0.06827277209513129,-0.09927984379835204,-0.038446286220319356,0,-0.08441432114684008,-0.09722671097069858,-0.11081624157908915,-0.13604008820929506,-0.06519858122846116,-0.045994721698978024
0.005887385673896749,-0.022085056726003697,-0.06927593653677207,-0.11640622426173328,0.15007452741407906,-0.05837198608570099,0,0.006506446301470954,0,-0.0018225255738377082,-0.09426315549651158,-0.003171702135814146,0.31935223363853893,-0.03148890885747451,0.19662268930718066,0.037990911898232706,-0.0821078473382138,0.012013501497751877,-0.08707465137356303,-0.11702096941304714,-0.08144188857716603,-0.049330830271093196,0.021219134007207287,7.143345181715571e-06,-0.006290480517617593,-0.06360181387924978,0.21365108813832304,-0.05052256127106601,-0.06617448521831193,0.003976806808843887,-0.0635680582994863,0.009500655729535946,0.019240773630232057,-0.030243181185909036,0,-0.11545034030055724,-0.011980370184245788,0,-0.04905848292233496,0,-0.015836444771504785,0,-0.015833074673583882,0,0,-0.06922753499306172,0.0013480055121601108,-0.05730667589762122,0.2874855331347432,0,-0.06356805829948628,-0.16447206077768325,-0.15395466438229286,-0.05294850661308194,-0.062103939681844904,-0.06933749467845562,-0.18992537937154932,-0.17171619842241714,-0.14124650986197887,-0.09752835196412693,-0.07113902117482314,-0.18650314622100864,-0.19439701606809628,-0.13723743848840103,-0.07700424051890645,-0.07589748168602815,-0.09058301748035558,0.02504744562930153,-0.014360506111261735,-0.07219947649667759,-0.12020098323719716,-0.1253566506381351,-0.1012098998751842,0,-0.09055191186511782,-0.02745654677761952,-0.1359929729238496,-0.09936480676222154,-0.08881856935242037,-0.2010210842835259,-0.07942564532916756,-0.10550931236300298,-0.10801587229455724,-0.10556878097465772,0,0.015967580266091942,-0.23265887658304543,0,-0.09351287927117258,0.3130526578699807,-0.09432917978988711,-0.07617216268766377,-0.04930982497977086,-0.14019886812229063,-0.16662229410171026,-0.10667007359253912,-0.11481162953239354,-0.07765194464829714,-0.10755784826852338,-0.10573177084006387,-0.09955953859649527,-0.07964474961730682,0.02395654219918942,0,0,0,-0.09079334773744412,0,0.22892535392231336,0,-0.11072099349738533,-0.16861420131117824,-0.20822102836741374,-0.03336988021765019,0,0,-0.024245787066415087,-0.1562131015588851,0,0,-0.0709399266341452,-0.14899208564199806,-0.10415239843737319,0,0.052046408300718494,0,0.2901000779948619,-0.06193389793476718,-0.20917695070324632,-0.0874329536980034,0,-0.19691648611141088,0.006376679309001717,-0.18556985113101215,-0.15319375295490711,0,-0.05170680709759393,-0.14740746558704831,-0.10893269408307388,0,-0.00318570024821659,-0.028504027140490627,0.03914511261491162,0,-0.03886326423895812,-0.0880494090535161,-0.12430320849127748,-0.1532249636215807,-0.06356805829948628,-0.031619301842010616
0.018865735866353865,-0.0015401691600570393,-0.008253224928564973,-0.11259227588733521,0.10424774769792483,-0.02576387287666919,0,0.00899580992834402,0,0.0033758031041346455,-0.041027227509724845,-0.03173935728867531,0.19437041452358347,-0.047037003733232795,0.08553835160357948,-0.01859020997704715,-0.11955609333070215,0.014144057505095233,-0.08412802037772124,-0.11090683539744972,-0.0804023269544086,-0.05999933207259621,0.022849656936182166,-0.007045742240125418,-0.003858250232733671,-0.06783024683671315,0.09938030489500291,-0.04622624716867275,-0.05999753432877647,0.0030160848125638843,-0.06193753537051142,-0.022915427844682423,0.0021031273982823674,0.19189107049920107,0,-0.06863578781354371,0.22836504533374194,0,-0.04385404652542028,0,-0.06867233523009549,0,0.004420066679708812,0,0,-0.04533286968900492,0.06400262543866879,-0.06884409600494648,0.14579215648686447,0,-0.06193753537051142,-0.15450377548579708,-0.136402267286095,-0.016781914642895076,-0.040478228683378074,-0.08524099437754168,-0.17508719506493084,-0.1572215745715935,-0.09992337951787245,-0.09298993795468798,-0.06288184534429965,-0.17018948375033305,-0.19011355881391706,-0.12991164535573257,-0.07822791156089644,-0.04723223034691388,-0.07829238738328334,0.05783478856031857,0.011559192946547414,-0.08576490608689193,-0.11412012261412276,-0.09911925047787677,-0.08999974512638828,0,-0.09027477497775008,0.008000444110371681,-0.11661629406215622,-0.10123940493276551,-0.07013385680187378,-0.17184995058050043,-0.0671477354361892,-0.10161207690077068,-0.10056931401754253,-0.10196538919357315,0,0.04688562780872338,-0.1906059755388419,0,-0.09342961701239995,0.17221036687215696,-0.06761525834166099,-0.039074803897203525,-0.04665393425902077,-0.13429520751853982,-0.15997394608555554,-0.0929651525001062,-0.10829972363344624,-0.04273157841419359,0.0038205320826643473,-0.07183153674037492,-0.09617583084475644,-0.10093237284168174,0.32421667375587887,0,0,0,-0.06689868243338734,0,0.11228022107825315,0,-0.11473847278255167,-0.16186718356318394,-0.19310398508868754,-0.03173935728867531,0,0,-0.039015153487378315,-0.1305340263195704,0,0,-0.06720256221674933,-0.14108738454054667,-0.06599081809482968,0,0.0181172274651535,0,0.14776598457785356,-0.023657344795461246,-0.1895106333352625,-0.10044250727485685,0,-0.18183509959784855,0.07162825149335335,-0.17515253205978173,-0.14650981564383186,0,-0.07848079357806868,-0.15661403447048153,-0.05951189331775617,0,0.0032539487284797765,-0.0028804596846717196,0.04349517148977655,0,-0.05992872192902118,-0.08998708402733585,-0.08945492102561764,-0.14539079050940498,-0.06193753537051141,-0.02552620268013435
0.01977929571230336,0.009155857847584034,-0.056075119818696076,-0.09506803969620964,-0.009302270217650696,-0.040207912531603614,0,0.018932803912875665,0,0.003424078631349894,-0.06109063293288178,-0.03127030274746336,0.06121574324569859,-0.050475836137441076,0.014101605021762534,-0.058318566161093065,-0.11508980256351668,0.016477481252447697,-0.08181181285162546,-0.09029057933829071,-0.07311211317121923,-0.04620257624689003,0.33110783423456974,0.073234717738282,0.2723165008823735,-0.059506378336826045,0.0066346377986439406,-0.04499032119401167,-0.008262422035225777,0.00387200077288607,-0.0614684808292995,-0.024222635277087786,0.0026999608491462854,0.12786357615308377,0,-0.07370114363561646,0.13538409769150309,0,-0.025267435014359067,0,-0.06795621692647448,0,0.07401962409900456,0,0,-0.06622873854635766,0.08325706017820632,-0.08065995203162202,0.053195190778347196,0,-0.06146848082929945,-0.14112519649631122,-0.11342641231730373,0.010310431736451953,-0.02687944465871263,-0.08159640759946588,-0.17770850423698492,-0.1464082195477016,-0.09057190951269756,-0.023435630987800268,-0.03834042688355677,-0.15173453050404742,-0.1883439208397902,-0.12254265425936292,-0.0526590942681756,0.006745400030417539,0.015728549036051153,0.12611267158034017,0.06646356334067412,-0.08892002961613894,-0.10831211782714165,-0.07384583667152034,0.0032294992496165313,0,-0.07531964738905404,0.06853413140559464,-0.13229870162441815,-0.1086201625164208,0.005250586411468655,-0.16579085727559914,-0.07246375662657908,-0.0993714342349519,-0.0848041910603917,-0.09223093227908435,0,-0.018734565065627064,-0.21022652185128002,0,-0.07243546806686167,0.046924056717996376,-0.08511173627877254,0.01928749414324065,-0.02129563518555771,-0.12162779532293401,-0.14319350509653914,-0.06088348025187312,-0.117175841786479,-0.06579353340813021,-0.0322037611688667,-0.059301592652548814,-0.09230190024741335,-0.12119755555453378,0.20389475500312476,0,0,0,-0.06622873854635772,0,-0.0018509240917572143,0,-0.10032813294402292,-0.14393668856925493,-0.1748202835959411,0.05932423149804487,0,0,-0.023548997220605487,-0.11459169236725679,0,0,-0.06650828281297888,-0.13536234367080796,-0.06120113161925554,0,0.010096468199798116,0,0.0309837943298929,-0.013404529759665081,-0.1433723492227522,-0.08524223471587186,0,-0.15670513090238922,0.12401173819347258,-0.14915075468816388,-0.14254315775133167,0,-0.03191822921564484,-0.1469775390881555,-0.05946969415880555,0,-0.0021561892747551923,0.0431484511605318,-0.01750858067691591,0,-0.09027430886000139,-0.065297101570724,-0.1067069745894284,-0.1464412757791422,-0.06146848082929946,-0.007263961457596605
0.012021287496700504,-0.026834768101394072,-0.06409188339862798,-0.09918331307756875,0.004132693608367602,-0.05093791655045528,0,0.011314669197212078,0,0.015804014089900613,-0.021550550187448135,0.06037402023313828,0.09503371866461001,-0.03981208988351966,0.0321674736752428,-0.008181196913391505,-0.05518938323184785,0.020724389823132783,-0.0302972756957731,-0.1079492837920727,-0.02318447089536107,-0.05256081493208144,0.1811667325604824,0.053528011112393664,0.16577148711522544,-0.047492348074535506,0.0706327689093327,-0.015700837381805534,-0.016675592425479183,0.03333996454969272,-2.2335930533909667e-05,0.021560370225791724,0.023248083943175516,0.02153391065452384,0,-0.04908508644540082,0.02478681416561696,0,-0.001731959707337697,0,-0.011028221875763668,0,0.08569651667077265,0,0,-0.06472934032300565,-0.05113057087368583,-0.018154456961891444,0.0737762341194139,0,-0.060418692094206056,-0.061729130401266374,-0.09969004687453886,-0.050053027942652,-0.03412662433705064,-0.004314910410749554,-0.15749056730132502,-0.15732808215949454,-0.0803053537738374,0.004541767915350586,-0.05886516544218296,-0.14723063105682135,-0.16876869712757256,-0.09233273985600005,-0.027482110283048044,-0.08571318164854926,0.024437928570064934,-0.010696295542352704,-0.02360568494900083,-0.015038888294228113,-0.10665555984248422,-0.07780963159047172,0.02695072070513863,0,-0.04862212723929533,-0.007535519587618362,-0.10343438339541729,-0.04552961083333342,0.0012982664794310113,-0.14787493330610801,-0.04509340160386482,-0.09166856830633173,-0.08698107035451481,-0.09944301494681396,0,-0.07120337761807638,-0.20548206416323817,0,-0.032360660947383345,0.07768765162707139,-0.057476911858513474,-0.07607179391353144,-0.011387586241024301,-0.12984813832715597,-0.15478045103721208,-0.08265931672750726,-0.058094294496233385,-0.015994105906513692,-0.0319985189928801,-0.06478496262677064,-0.09112552381809041,-0.11307279331104036,0.07261840498050266,0,0,0,-3.190208985855217e-05,0,0.049215543246960994,0,-0.11159526617616891,-0.14339074796568527,-0.17970376563423793,0.09057219831497434,0,0,0.03385774566309753,-0.13271394523524738,0,0,-0.06565087733350664,-0.13109407669413034,-0.09875798799634554,0,0.01574652042651777,0,0.06933282628028084,0.00045300240816876006,-0.14852574122149415,-0.09037579649471522,0,-0.12516333326841877,-0.025297274003472685,-0.12288400226987693,-0.14759292702046667,0,-0.01728215593592497,-0.1366135807727823,-0.11290994179644767,0,-0.0978232072951826,-0.0564820572950847,0.01825074514249061,0,-0.0634142164796004,-0.03025221707084542,-0.10565929732152378,-0.12665345345597015,-0.060418692094206056,-0.007731503728209873
0.04347384790724742,-0.023124560792086052,0.000562198920729608,-0.10658400105095471,0.22414699464869456,0.013421446878711846,0,0.012917410162459116,0,0.020109494357314562,-0.028233945131581107,0.09162198705006776,0.3552907793226816,0.03342354579859734,0.2696244523549412,0.08437964639414097,-0.053881297830086626,0.02629564710348769,-0.04525936636851184,-0.10064758334215079,-0.04735127594885856,0.035243427546184466,0.061423808968231686,0.03935273829896346,0.03219873078509346,-0.04642563493005871,0.2454361382831099,-0.00409359608538538,-0.02336897670406206,0.009671268095885355,-0.05936890335911264,0.005222574803283471,0.014977677552632646,0.044599121622258237,0,-0.04938492742813196,0.06390275567612122,0,-0.020586138032535183,0,-0.018646356591427257,0,0.16083765022582278,0,0,0.02303330887787585,0.004596419181236757,-0.019246650493419743,0.32186960822976746,0,-0.05936890335911264,-0.044436307430932215,-0.08688502979150814,0.05330751748577001,0.0036808065403658055,0.05375318535780129,-0.1442459071739101,-0.11135218158510418,-0.054711853316013304,0.08767494227644092,-0.027423010367700184,-0.1036844680187046,-0.1599328002488382,-0.019011257678870356,0.016543372033232737,-0.00045162768352391755,0.1318625252152622,0.05718527492323301,0.06905445125731438,0.038854465390625544,-0.0951988741507104,-0.07823865197732682,0.10339569768804968,0,-0.014985920576181375,0.11820026696856725,-0.008789098886417815,0.031158978914048546,0.050425963395372454,-0.07422201971048065,0.03609099429973224,-0.08596213021378742,-0.05523125448259275,-0.07128091844596972,0,-0.0312570852058156,-0.1567803416503809,0,0.023003115828769245,0.3531993445913648,0.027952512875538935,0.005525720360233058,0.19842778069823172,-0.11064482234123758,-0.13763766463761606,0.011295077376165162,0.016208815494240216,0.04178172557356329,-0.043579868002100744,-0.012545320992862619,-0.08124470271559915,-0.06099344403981858,0.08006034523538116,0,0,0,-0.06322994209965366,0,0.2736238876379144,0,-0.08254346836628919,-0.11814489402253857,-0.16914978887918655,0.1520183432137399,0,0,0.0933754859118534,-0.11376065956427332,0,0,-0.0627935809971211,-0.11628877428925086,-0.024202689112543266,0,0.10810704523081428,0,0.32638176088427523,-0.011651009672948704,-0.10445427252705627,-0.03477737589194457,0,-0.128937347469704,0.045434507093301324,-0.08250487514380841,-0.12472882589878562,0,0.01731740070923058,-0.13086280203283043,-0.02543102391119721,0,-0.0801052077665211,-0.0037237246938075013,0.03569973597180564,0,-0.08752948190142024,-0.04156116781439191,-0.03268143107426201,-0.1122095055749161,0.0010274528045595096,-0.015464010766013324
0.08020475409439143,-0.013306532981503232,-0.02246262168468809,-0.09642035716696624,0.07177211492626061,-0.01811408802842932,0,0.010973660481202067,0,0.024880808578063334,-0.03476890889765836,0.15074519517330745,0.18528165282258743,-0.02708885452768737,0.07755313438573187,0.018157309040969183,-0.04529324253657812,0.027275887404675528,-0.07341385446563209,-0.07546785702869066,-0.0804088268639705,0.07845211696188586,0.09034883900963532,0.1540700479239878,0.057327334632483226,-0.0007015076269507361,0.07806840380179086,0.18161572536646597,0.0966339394288345,0.16781775379868033,-0.060642051399545094,0.006507408845326151,0.01335770104314486,0.3231362681772916,0,0.032047336498953145,0.38096722853414466,0,0.02736721725927031,0,-0.03903185763450556,0,0.15193154572193185,0,0,0.021214889755938278,0.08975843939218459,-0.030285094333699324,0.12472010095687525,0,-0.06064205139954508,0.04392731233452156,-0.09004898260300273,0.08941033576927744,0.0993179904277988,0.11137503438369024,-0.12633628277326772,-0.10394310834804854,0.059961062269780964,0.0730028540053198,0.06519146890256873,-0.03867730891469569,-0.1537942069366586,0.02800266460424731,0.11810253876987507,-0.015430371480130803,0.061521151783026765,-0.013769211984268752,0.03631089194028338,0.1152340801671685,-0.06938925725977362,-0.010343540782518689,-0.00714234634755398,0,0.09310772982639814,0.07152998450012447,0.03335791445681356,0.09803187718486583,0.05950712094990857,-0.019892667029160732,0.05031118274159416,-0.08315459215237998,-0.04289142286432152,-0.10070950117575399,0,-0.04021970988257062,-0.16167511650376715,0,0.12718300395138588,0.14827097420308827,0.06716037081406676,-0.005784690635635798,0.04878834871953222,-0.12477384765961604,-0.14195854613339556,0.013519072438532875,0.07585926295786687,0.07930976233908664,0.05202507331068423,0.02289827330730696,-0.07418299510463161,-0.08994171742879772,0.34677607844755237,0,0,0,-0.06504836122159123,0,0.12825415352058409,0,-0.058970909903146254,-0.130017591166469,-0.1676046615339286,-0.00024569523587292496,0,0,0.16272308259124665,-0.09814680580643559,0,0,-0.06547154135759141,-0.1248685078057236,0.10810093444848427,0,0.0501779953313843,0,0.13615106981766553,-0.019640583973941403,-0.09032198327759824,-0.005292509843792998,0,-0.10166056304554728,0.0012900102284110235,-0.005624617514859211,-0.13447207780000475,0,-0.002068542991888244,-0.15108777290217365,-0.033286113464605825,0,-0.1134555795371575,-0.06254354637065476,0.024978980662518312,0,-0.02442024619499554,0.08706234352727142,-0.0024352425033699453,-0.1284087537955174,-0.06064205139954508,0.21104316308302093
0.2967764413841647,0.2330750176190788,0.0018796264345423434,0.0022915280771311835,-0.07636941072242964,-0.04246992418650223,0,0.28299631324238583,0,0.3126074299535995,0.06113596067262348,-0.006745451021238531,0.006334746277439735,0.11310437262943264,-0.06300975977440912,0.0996161006302991,0.06101211028476912,0.31705299253090097,0.04342107831996046,-0.10347276705281688,-0.02561388274530921,0.2784944473880141,0.35563268596079445,0.4431408968468832,0.36382166875093797,-0.03891024797042741,-0.021635885529239236,0.38891778527509435,0.4025568633801653,0.3494291464409202,-0.0067454510212385296,0.27459362386225117,0.33723932037863186,0.35698438551721723,0,0.12614763986553365,0.22621804207581922,0,0.39737969241113125,0,0.15567729903288907,0,0.13959494170543107,0,0,0.055063007095863876,0.12212000056966502,0.20043568574833576,-0.047256166970596515,0,-0.06714180718491068,0.06891055469579921,-0.12263887598542259,0.07738717162863487,0.15129182143040015,-0.02289541380646663,-0.1462506465097079,-0.11201468259978262,0.10996534943157019,-0.0062911347487962805,0.08357684255754909,-0.06673554648234035,-0.16334817064381746,0.06733814883948216,0.06566109073069358,-0.08423963576458958,0.013125006019428762,-0.07976489518346651,-0.06317910595835391,-0.009513418154176261,-0.06773142388108866,0.030219122929752863,0.04321507882070259,0,0.040010355072571925,0.027364808909409736,0.012886507975815448,0.01148961800845565,0.07125504609057717,-0.025872495359240678,0.03302319925079742,-0.10697492889839866,-0.04294788371056679,-0.10165274196550844,0,-0.047405121002312006,-0.18283254615342906,0,0.07614007990443017,-0.06721639493261555,0.07410839782042042,-0.0606608191030549,-0.010987383529678393,-0.13509090245555988,-0.13783532341462612,-0.09272205360053398,0.013108878896033535,0.1231268868568577,0.09502084248925768,-0.09347251182357895,-0.08515657269827281,-0.1310654069222977,0.14245126705539515,0,0,0,0.0334971943514815,0,-0.01029842110029776,0,-0.0717500030493682,-0.14602873532898938,-0.1489031370823879,0.05365090514243361,0,0,0.02159712015849446,-0.15803366949913905,0,0,-0.043608605902342355,-0.15442117196921584,0.1083935201251264,0,0.08280154150076799,0,-0.08516559256234728,0.23979029279976014,-0.08561606365781903,-0.06376120999623326,0,0.040349011731641043,-0.0952633199698352,0.06043419006000061,-0.1529847314611705,0,-0.15204208478341724,-0.14833556088624555,-0.01725463763411286,0,-0.197784095802676,-0.12548785234961168,-0.10588574192790791,0,0.02723042617640003,0.08012248184964904,0.046680432601589134,-0.14045528839807425,-0.06714180718491068,0.27352125809510036
0.3531126318843835,0.08851788225994131,0.09037287328955904,-0.03998509941161702,0.02458702048409558,-0.017711537928382537,0,0.13209995640795708,0,0.1667073399346106,0.08211545001771954,0.04540894677542361,0.056873866418444316,0.10473165717540446,-0.03620057752454612,0.04776447404654457,0.27168700057836287,0.2986290652325167,0.0014373876016147446,-0.1263843869072332,-0.040375601267512044,0.34142287871672244,0.13600348102093185,0.3724180587966988,0.12629605640932873,-0.05682336991621257,-0.04115786865621798,0.35835967903387106,0.5478200892373551,0.1792940147360614,-0.04518558747008461,0.48615594604098944,0.26911504505859307,0.2589492633818813,0,0.16639932549339465,0.0670263266846632,0,0.367493456578369,0,0.3643950937539748,0,-0.04426663794156157,0,0,-0.06453792778385437,0.020967240585668637,0.3575450815636907,-0.04505111957627985,0,-0.04518558747008461,0.06262816921005435,-0.1571994721033872,0.004351867400137249,0.1351550968533539,-0.020880867213391954,-0.15680187097188883,-0.15465982631432723,0.037128124425229114,-0.027882269935475875,0.09805943060323977,-0.11290039367628799,-0.19964095274757857,0.060764997151299426,0.09615971777708782,-0.1129438839758766,-0.018575007799334454,-0.07541346771100971,-0.07737898717505534,-0.011002892713668493,-0.08535513475989365,0.05007313335438225,-0.038662178362843545,0,0.05923544359256351,-0.05147913587538071,-0.09893731184182905,-0.04268094255150924,0.048767010100364314,-0.08776355854441656,-0.034362206095924795,-0.11938551709976582,-0.040068380552058164,-0.12429582002517679,0,-0.11714844932893415,-0.13798503888470331,0,0.09415697699440327,-0.05284244600621345,-0.0435124618691034,-0.08460378671164626,-0.02441236539210002,-0.15549726271081513,-0.1762793541632559,-0.1254537684442175,-0.06800689439813647,0.02014749969411447,0.02365610372370251,-0.14128549470591403,-0.08810657068208494,-0.16894641575342736,0.01934817145174194,0,0,0,0.02172532319367514,0,0.050597098568083455,0,-0.05117551894576054,-0.1686288673628495,-0.21202527539473576,-0.014987409388248522,0,0,0.05208619687292687,-0.1780413566603685,0,0,-0.07992304696855167,-0.17934516332218542,0.1006222301055069,0,0.2969091310543568,0,-0.06689350035545014,0.1415365736222532,-0.13657168472457182,-0.12507485015175704,0,0.05729908038022239,-0.1025724885752788,0.12112807076403016,-0.16791551679785097,0,-0.19335678150362043,-0.187439082018082,-0.04815605360869557,0,-0.22951038509382946,-0.11831592519270438,-0.10956406070254464,0,0.06833747753229352,0.04322136387999763,-0.10731592641166818,-0.11061500296350552,-0.014987409388248529,0.13829318445175998
