Cygnus olor, Cygnus cygnus, Cygnus columbianus, Anser cygnoides, Anser fabalis, Anser albifrons, Anser erythropus, Anser anser, Anser indicus, Tadorna ferruginea, Tadorna tadorna, Nettapus coromandelianus, Aix galericulata, Mareca strepera, Mareca falcata, Mareca penelope, Anas platyrhynchos, Spatula clypeata, Anas acuta, Spatula querquedula, Sibirionetta formosa, Anas crecca, Netta rufina, Aythya ferina, Aythya nyroca, Aythya fuligula, Aythya marila, Bucephala clangula, Mergellus albellus, Mergus serrator, Mergus squamatus, Mergus merganser, Leucogeranus leucogeranus, Antigone vipio, Grus virgo, Grus grus, Grus monacha, Grus nigricollis, Grus japonensis, Gallirallus striatus, Rallus aquaticus, Amaurornis akool, Amaurornis phoenicurus, Porzana pusilla, Porzana fusca, Gallicrex cinerea, Gallinula chloropus, Fulica atra, Scolopax rusticola, Gallinago stenura, Gallinago megala, Gallinago gallinago, Limosa limosa, Limosa lapponica, Numenius minutus, Numenius phaeopus, Numenius arquata, Numenius madagascariensis, Tringa erythropus, Tringa totanus, Tringa stagnatilis, Tringa nebularia, Tringa guttifer, Tringa ochropus, Tringa glareola, Xenus cinereus, Actitis hypoleucos, Tringa brevipes, Arenaria interpres, Limnodromus semipalmatus, Calidris tenuirostris, Calidris canutus, Calidris alba, Calidris pygmeus, Calidris minuta, Calidris ruficollis, Calidris temminckii, Calidris subminuta, Calidris acuminata, Calidris alpina, Calidris ferruginea, Calidris falcinellus, Calidris pugnax, Phalaropus lobatus, Rostratula benghalensis, Hydrophasianus chirurgus, Haematopus ostralegus, Ibidorhyncha struthersii, Himantopus himantopus, Recurvirostra avosetta, Pluvialis fulva, Pluvialis squatarola, Charadrius placidus, Charadrius dubius, Charadrius alexandrinus, Charadrius mongolus, Charadrius leschenaultii, Charadrius veredus, Vanellus vanellus, Vanellus cinereus, Glareola maldivarum, Larus crassirostris, Larus canus, Larus hyperboreus, Larus schistisagus, Larus cachinnans, Ichthyaetus ichthyaetus, Chroicocephalus brunnicephalus, Chroicocephalus ridibundus, Chroicocephalus saundersi, Ichthyaetus relictus, Gelochelidon nilotica, Hydroprogne caspia, Thalasseus bergii, Sterna dougallii, Sterna sumatrana, Sterna hirundo, Sternula albifrons, Onychoprion aleuticus, Onychoprion anaethetus, Chlidonias hybrida, Chlidonias leucopterus, Tachybaptus ruficollis, Podiceps grisegena, Podiceps cristatus, Podiceps auritus, Podiceps nigricollis, Phalacrocorax carbo, Egretta garzetta, Egretta eulophotes, Egretta sacra, Ardea cinerea, Ardea purpurea, Ardea alba, Ardea intermedia, Bubulcus coromandus, Ardeola bacchus, Butorides striata, Nycticorax nycticorax, Ixobrychus minutus, Ixobrychus sinensis, Ixobrychus eurhythmus, Ixobrychus cinnamomeus, Dupetor flavicollis, Botaurus stellaris, Platalea leucorodia, Platalea minor, Pelecanus crispus, Ciconia nigra, Ciconia boyciana
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,2,0,12,2,5,0,2,2,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,200,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,5,0,0,5,20,0,0,50,0,20,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
0,0,2035,3032,500,6001,0,1001,0,6,0,0,6,6,0,6,9,12,0,0,0,41,0,0,0,0,0,0,0,0,7,0,85,152,0,13,15,0,0,0,0,0,0,0,0,0,12,1,0,0,0,25,0,0,0,0,0,0,101,56,15,77,0,17,14,0,3,0,0,0,0,0,0,0,0,25,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,6,9,0,0,0,22,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,51,0,0,12,86,0,0,133,0,20,6,0,0,0,33,0,0,0,0,0,0,2301,0,0,1,62
0,0,5230,2061,57,2552,5,1031,0,0,0,0,19,1,4,41,153,22,27,0,0,193,0,60,0,8,10,0,0,0,46,0,688,37,0,107,27,0,0,0,0,0,0,0,0,0,202,358,0,0,0,33,5024,0,0,0,0,0,1223,105,1,17,0,9,1,0,10,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,176,0,0,0,0,10,0,0,0,127,0,0,0,0,0,0,0,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,2008,0,581,0,796,0,12,38,426,0,0,323,0,86,2,0,4,0,1,0,0,0,0,0,47,922,0,0,0,111
0,2,508,356,7,370,30,2,0,6,0,0,0,0,0,11,6,0,1,0,3,503,0,0,0,0,0,0,0,0,12,0,204,300,0,115,10,0,0,0,0,0,0,0,0,0,19,0,0,0,0,52,14,0,0,0,2,0,218,0,0,37,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,1,63,0,0,1,1,1,0,0,0,170,2,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,112,0,0,544,405,0,0,93,0,25,0,0,1,0,38,0,1,0,0,0,3,1254,0,0,1,76
0,4,4907,8287,440,8668,31,1056,0,89,0,0,19,0,20,405,125,2,0,0,0,247,0,6,0,4,0,0,0,0,68,20,2029,1486,0,417,75,0,0,0,0,0,1,0,0,0,32,1132,0,0,1,43,225,0,0,0,0,0,1810,0,1,51,0,18,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,3,1252,0,2,4,0,1,0,0,0,308,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,200,20,240,0,302,0,0,268,110,0,0,440,1,3,0,0,1,0,1,0,0,0,0,0,27,622,0,0,6,844
0,2,8472,14507,4778,5103,128,333,0,100,1,0,164,95,104,7613,67,9,470,0,3,39,0,845,6,113,6,0,2,31,43,3,1596,156,0,3010,82,0,0,0,0,0,0,0,0,1,182,3363,0,0,0,178,40,0,0,1,1,0,2995,1,40,44,0,45,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,2,4704,0,15,9,4,0,0,0,0,1096,1,0,0,0,0,0,0,0,0,1013,0,0,0,0,0,0,0,0,0,0,0,501,101,369,0,362,0,5,649,356,0,0,1089,0,37,4,0,2,0,294,0,0,0,0,0,14,3618,0,0,0,869
0,0,28468,6034,1212,8531,16,141,1,114,1,0,149,26,3080,8751,441,74,261,0,1,2277,0,4521,0,16,1,0,43,1,64,29,1402,108,0,1168,94,0,0,0,0,0,1,0,0,1,93,642,0,1,1,77,202,0,0,1,11,0,1867,1,13,59,0,61,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,663,0,0,0,0,0,0,0,0,9,1093,0,1,5,13,14,0,0,0,545,1,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,0,0,1,4,1025,0,358,0,7,4370,415,0,0,759,1,33,2,0,3,0,310,0,1,0,0,0,3,5423,0,0,18,923
0,0,1022,114,4,0,0,4,0,4,0,0,140,20,10,40,20,20,20,0,0,202,0,66,0,0,0,0,0,0,45,0,70,30,0,124,16,0,0,0,0,0,0,0,0,0,26,412,0,0,0,12,100,0,0,0,0,0,29,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,12,2,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,59,0,19,0,0,642,121,0,0,54,0,20,10,0,2,0,37,0,0,0,0,0,3,1000,0,0,0,816
0,28,12340,33416,2185,18155,110,1950,6,185,69,0,0,252,4465,13025,696,577,1200,0,2,9426,0,121,0,3,0,0,41,1,5,56,7193,2637,0,597,398,0,0,0,0,0,0,0,0,0,152,1317,1,0,0,227,312,0,0,0,14,0,13584,0,301,341,0,43,5,0,6,0,0,0,0,0,0,0,0,0,8,0,0,21101,0,0,0,0,0,0,0,0,0,47297,0,0,4,0,168,0,0,0,2073,1,0,0,0,0,0,0,0,0,8459,0,0,0,0,0,0,0,0,0,0,0,465,0,1382,0,528,0,0,1591,572,0,0,2319,0,505,0,0,8,0,200,0,0,0,0,0,17,21774,20,0,21,5991
